serious_dlqin2yrs,revolving_utilization_of_unsecured_lines,age,number_of_time30-59_days_past_due_not_worse,debt_ratio,monthly_income,number_of_open_credit_lines_and_loans,number_of_times90_days_late,number_real_estate_loans_or_lines,number_of_time60-89_days_past_due_not_worse,number_of_dependents,monthly_income_imputed
0,0.35674358299999998,45,0,0.30505569799999999,3500.0,8,0,0,0,2.0,6600.0
0,0.64541832700000001,32,0,0.14940156800000001,2422.0,3,0,0,0,1.0,4000.0
0,0.54879202199999999,62,0,0.35372480299999998,11409.0,13,0,1,0,1.0,5100.0
0,0.34327487899999998,46,1,0.29558451299999999,10666.0,13,0,1,0,2.0,7800.0
0,0.25903705399999999,63,1,0.43551289700000001,5000.0,18,0,2,0,0.0,1035.0
1,0.49167427499999999,34,0,0.146644941,6750.0,9,0,0,0,0.0,2761.0
0,0.57395585000000005,28,3,0.086348190999999991,5002.0,8,0,0,0,2.0,3843.0
0,0.13268887500000001,43,2,0.28119007899999998,16166.0,9,0,3,0,2.0,6000.0
0,0.094565311000000013,56,0,0.47128096899999999,9000.0,19,0,2,0,0.0,2200.0
0,0.80670180199999997,36,0,0.88834884000000003,7200.0,19,0,2,0,0.0,3600.0
0,0.12762726599999999,50,0,0.020597939999999999,10000.0,5,0,0,0,1.0,3300.0
0,0.065055284000000019,57,0,0.060429594000000003,10474.0,5,0,1,0,1.0,9800.0
0,0.99999990000000005,25,0,0.0088176350000000008,2494.0,0,1,0,0,0.0,1510.0
1,0.99999990000000005,22,0,533.0,0.0,2,0,0,0,0.0,0.0
0,0.28863218200000001,44,0,3840.0,0.0,10,0,1,0,2.0,0.0
0,0.041598151,30,0,0.61716544299999998,7083.0,8,0,2,0,0.0,4720.0
0,0.002690811,69,0,0.048956083999999997,12500.0,9,0,0,0,0.0,9833.0
0,0.047535910000000001,78,0,17.0,0.0,1,0,0,0,0.0,0.0
1,0.99999990000000005,45,0,0.34703399200000001,4500.0,3,1,1,1,1.0,4467.0
0,0.54617999100000003,54,0,0.43553762499999998,5700.0,12,0,1,0,0.0,5000.0
0,0.44915432399999999,39,0,0.40914462299999999,11000.0,14,0,2,0,1.0,3430.0
0,0.25454908999999998,60,0,0.35197489799999998,5417.0,4,0,1,0,0.0,4400.0
0,0.093753675999999994,54,0,1427.0,1.0,3,0,1,0,0.0,1.0
0,0.42306207000000001,52,1,0.62238565800000001,8701.0,14,0,3,0,0.0,11100.0
0,0.99999990000000005,70,0,0.32207975500000002,8500.0,5,0,1,0,1.0,3700.0
0,0.090636665000000005,73,1,0.16421343099999999,6521.0,16,0,2,0,0.0,9344.0
0,0.239375328,36,0,0.054885260999999998,4226.0,4,0,0,0,0.0,10541.0
0,0.0089672869999999991,45,0,0.38242084399999998,6063.0,6,0,2,0,0.0,4333.0
0,0.000443934,52,0,0.21551822600000001,8750.0,24,0,2,0,2.0,10557.0
0,0.028395332999999998,53,0,0.64772017500000001,1600.0,8,0,1,0,0.0,13000.0
0,0.0,67,0,0.16863855999999999,6000.0,5,0,0,0,0.0,8000.0
0,0.93246574299999996,52,0,0.42342094400000002,21800.0,13,0,2,0,1.0,4583.0
0,0.019222268000000001,78,0,0.028452464,1440.0,9,0,0,0,0.0,5732.0
0,0.71585799099999992,60,0,1.4741278390000001,4270.0,8,0,2,0,0.0,1039.0
0,0.035793483000000001,68,0,0.27074585100000004,5000.0,7,0,2,0,0.0,4200.0
0,0.065034249000000002,81,0,736.0,1.0,6,0,1,0,0.0,1.0
0,0.359396771,35,0,0.34721759400000002,3000.0,5,0,1,0,0.0,1500.0
1,1.1036896309999999,27,0,0.12107788899999999,5417.0,6,0,0,1,0.0,1600.0
0,0.18871541999999999,38,0,0.82756410299999983,4679.0,10,0,2,0,1.0,8000.0
0,0.032099123,60,0,0.52261934499999996,4000.0,12,0,2,0,0.0,4000.0
1,1.0135891290000001,48,0,0.107101816,4350.0,7,0,0,0,0.0,17000.0
0,0.0024136269999999998,72,0,249.0,0.0,1,0,0,0,0.0,0.0
0,4.1588411589999996,29,1,0.560859785,4000.0,9,0,2,1,0.0,4400.0
0,0.092119351000000002,67,0,136.0,0.0,7,0,0,0,0.0,0.0
0,0.178334562,65,0,0.67702552700000007,900.0,9,0,1,0,0.0,7000.0
0,0.8570490129999998,79,0,0.296373057,6754.0,7,0,0,0,0.0,8333.0
0,0.043160579999999997,49,0,0.236101853,7500.0,10,0,2,0,5.0,6500.0
0,0.017629571,67,0,0.20528720600000006,3063.0,9,0,1,0,0.0,25000.0
0,0.062187517999999997,55,0,2639.0,0.0,4,0,1,0,1.0,0.0
0,0.0,81,0,0.0,4896.0,1,0,0,0,0.0,4896.0
1,0.031343092000000003,71,0,19.730783649999999,8000.0,16,0,1,0,0.0,460.0
1,0.95608782400000003,38,2,0.32495716699999999,1750.0,7,1,0,0,1.0,2671.0
0,0.120039531,59,3,0.52592301600000002,5091.0,15,0,2,0,0.0,3000.0
0,0.0057629359999999998,74,0,0.0017773829999999996,4500.0,8,0,0,0,0.0,9714.0
1,0.044695276999999999,60,0,1885.0,0.0,7,0,1,0,0.0,0.0
0,0.92814371299999998,25,0,0.44196771699999998,1300.0,5,0,0,0,3.0,4531.0
0,0.0,78,0,0.204144722,8733.0,18,0,1,0,0.0,2800.0
0,0.20988111600000001,48,1,0.251340232,8020.0,19,0,1,0,2.0,12100.0
0,0.0,54,0,0.15716169900000002,18954.0,7,0,2,0,2.0,2975.0
0,0.011814461000000002,58,0,31.0,1.0,7,0,0,0,0.0,1.0
1,0.43978078500000001,43,0,0.104196967,9625.0,7,0,0,0,0.0,2909.0
1,1.038952085,24,3,1206.0,1.0,9,0,0,0,2.0,1.0
0,0.14977501599999998,63,0,0.65769000600000005,1670.0,5,0,1,0,0.0,3500.0
0,0.11602678700000001,64,0,0.368926215,1666.0,10,0,0,0,0.0,13194.0
0,0.015050324,49,0,1633.0,1.0,15,0,1,0,0.0,1.0
0,0.625764655,67,1,0.51628865999999995,7274.0,16,0,2,0,0.0,9400.0
1,0.99999990000000005,47,0,545.0,1.0,1,2,0,0,0.0,1.0
0,0.08676684400000001,74,0,0.0091081970000000002,9990.0,7,0,0,0,0.0,3500.0
0,0.99999990000000005,77,0,0.0,435.0,1,0,0,0,0.0,3654.0
0,0.65880568700000008,52,0,10613.0,0.0,16,0,1,0,0.0,0.0
0,0.99999990000000005,51,0,0.69182389900000008,2225.0,3,2,1,1,3.0,8000.0
1,0.067025238000000001,56,4,3459.0,0.0,5,3,1,4,2.0,0.0
0,0.193217061,63,0,863.0,0.0,9,0,0,0,0.0,0.0
0,0.021928863,56,0,0.162930929,16417.0,8,0,2,0,0.0,12250.0
0,0.80113584299999985,49,1,1906.0,1.0,16,0,1,0,2.0,1.0
0,0.053394354999999998,77,0,0.030271031,2840.0,7,0,0,0,0.0,5077.0
0,0.66011506900000005,55,1,0.53663210100000003,8871.0,11,0,2,0,1.0,6600.0
1,0.23117921399999999,31,1,0.024448419999999998,5030.0,3,1,0,1,2.0,3600.0
0,0.013662613999999998,61,1,0.46452283799999999,12500.0,14,0,5,0,0.0,4332.0
0,0.077267567999999981,28,0,0.031742064,4000.0,3,0,0,0,0.0,1000.0
0,0.70618483099999996,35,0,0.30612615900000001,5500.0,6,0,1,0,0.0,2530.0
0,0.0014266999999999999,68,0,0.18522045500000001,10500.0,15,0,3,0,1.0,2991.0
0,0.12706925699999999,70,0,0.38435903100000002,4500.0,17,0,2,0,1.0,5917.0
0,0.149900067,23,0,0.219830899,1300.0,2,0,0,0,0.0,1729.0
1,0.091960848999999997,64,0,0.38958037000000001,5623.0,18,0,2,0,2.0,4200.0
0,0.99999990000000005,45,0,1078.0,1.0,2,0,1,0,0.0,1.0
0,1.065797807,36,1,1.8211467649999999,1900.0,8,0,1,0,2.0,1100.0
0,1.155042203,47,0,0.59415834000000001,1300.0,4,0,0,0,0.0,8100.0
0,0.46774840299999998,47,0,0.58808305400000005,17000.0,17,0,12,0,0.0,4900.0
1,0.168316252,54,0,0.0085156429999999998,70575.0,4,1,0,1,1.0,7000.0
0,0.020718343,63,1,3771.0,0.0,7,0,1,5,1.0,0.0
0,0.243519653,53,0,0.38486386700000003,4333.0,13,0,1,0,0.0,9400.0
0,0.27887538899999997,85,0,722.0,1.0,6,0,0,0,0.0,1.0
1,0.99999990000000005,40,1,0.111972007,4000.0,1,4,0,0,1.0,5770.0
0,0.116790461,51,1,0.40245208900000001,8400.0,20,0,2,0,1.0,6500.0
0,0.28268452599999999,61,0,0.76639540399999995,2088.0,10,0,2,0,0.0,784.0
0,0.16238376199999999,71,0,0.89535865000000003,1184.0,3,0,0,0,0.0,1084.0
0,0.56715370499999995,59,0,1.024743814,4000.0,20,0,3,0,2.0,3700.0
0,0.034156224999999998,73,0,0.237601851,9940.0,8,0,3,0,0.0,2583.0
0,0.55622632800000005,77,0,1006.0,0.0,10,0,0,0,0.0,0.0
0,0.049480392999999998,61,0,0.69225037299999992,1341.0,9,0,1,0,0.0,3916.0
0,0.98671096300000005,26,0,0.11697075699999999,4000.0,3,0,0,0,0.0,4639.0
0,0.0,39,0,3326.0,0.0,8,0,1,0,1.0,0.0
0,0.76009227199999996,25,0,0.059432933,1833.0,3,0,0,0,0.0,4000.0
0,0.94774431599999998,44,0,0.38384679399999999,1200.0,5,0,0,0,3.0,6000.0
0,0.034333244999999998,28,1,1556.0,1.0,4,0,2,0,0.0,1.0
0,0.00076521399999999985,73,0,0.0003692080000000001,5416.0,11,0,0,0,1.0,2801.0
0,0.17478041999999999,34,0,0.088158710000000001,8064.0,5,0,0,0,0.0,1688.0
0,0.064479879000000004,64,0,2850.0,0.0,7,0,1,0,0.0,0.0
0,0.99999990000000005,62,0,34.0,0.0,0,0,0,0,0.0,0.0
0,0.92824836200000005,41,0,1354.0,0.0,4,0,0,0,3.0,1.0
0,0.060133432000000001,85,1,0.15947826100000001,11499.0,19,0,0,0,1.0,3000.0
0,0.61262499000000004,25,1,0.072550699999999982,3500.0,5,0,0,0,0.0,2700.0
0,0.69117951300000002,41,0,0.38871262400000001,10400.0,10,0,2,0,4.0,10000.0
0,0.83217206899999996,52,3,0.45754156800000001,3367.0,10,1,2,0,1.0,9497.0
0,0.038645393,61,0,0.063968016000000003,2000.0,18,0,0,0,1.0,3308.0
0,0.99999990000000005,38,1,65.0,1.0,0,0,0,0,0.0,1.0
0,0.99999990000000005,43,0,44.333333330000002,2.0,0,0,0,0,2.0,0.0
1,0.99999990000000005,41,2,0.078839159000000006,12645.0,2,3,0,1,1.0,8000.0
0,0.40105163100000002,29,0,0.34280503000000001,10416.0,12,0,1,0,0.0,6000.0
0,0.41489026200000001,38,0,546.5,1.0,5,0,0,0,1.0,1.0
0,0.012499786000000001,49,1,4515.0,0.0,11,0,2,0,0.0,0.0
1,0.0025284930000000001,66,3,4531.0,0.0,17,0,3,0,0.0,0.0
0,0.82228197400000003,44,1,0.542078324,8400.0,13,0,1,0,2.0,7500.0
0,0.15639048899999999,52,1,0.26492927300000002,14350.0,14,0,1,0,1.0,16566.0
0,0.99999990000000005,39,0,3061.0,1.0,7,0,2,0,0.0,1.0
0,0.288346506,48,0,0.210754361,9000.0,15,0,0,0,3.0,10000.0
0,0.99999990000000005,71,0,1392.0,0.0,5,0,1,0,0.0,0.0
0,0.155525949,42,0,0.892586773,7000.0,13,0,4,0,3.0,5609.0
0,0.83800385700000002,74,0,0.764174362,10070.0,17,0,2,0,1.0,1300.0
0,0.314027742,58,0,6328.0,0.0,11,0,2,0,0.0,0.0
0,0.52080104900000002,58,2,0.37759761400000003,10730.0,23,0,2,0,0.0,2317.0
0,0.085873169999999999,46,0,0.30047954300000002,9800.0,13,0,1,0,2.0,8523.0
0,0.19971597099999999,59,0,1022.0,0.0,11,0,0,0,0.0,0.0
0,0.045992923999999998,30,0,8.0,100.0,2,0,0,0,0.0,100.0
0,0.39452843799999998,40,0,161.0,1.0,3,0,0,0,0.0,1.0
0,0.99999990000000005,55,0,0.83698924699999999,2324.0,9,0,2,0,0.0,8800.0
0,0.28809479700000001,33,0,0.21754279700000001,6600.0,5,0,0,0,3.0,4120.0
0,0.038974930999999997,33,0,581.0,0.0,4,0,0,0,0.0,0.0
0,0.56165504099999997,68,0,0.48430313899999999,5000.0,10,0,1,0,0.0,5000.0
0,0.010220165999999999,65,0,0.25792630700000002,3500.0,9,0,1,0,1.0,5800.0
0,0.26170348199999999,27,0,0.143542583,2500.0,6,0,0,0,0.0,3000.0
0,0.0,61,0,0.63797546599999999,9700.0,16,0,3,0,0.0,4750.0
0,0.069573597000000001,84,0,463.0,0.0,8,0,0,0,1.0,0.0
0,0.11807527700000001,56,0,1224.0,1.0,5,0,1,0,0.0,1.0
0,0.52119057800000002,59,0,0.40371473600000002,5706.0,6,0,2,0,0.0,6600.0
0,0.016217533999999999,32,0,0.71054099299999995,1792.0,7,0,1,0,0.0,3200.0
1,0.99999990000000005,30,0,0.46721311500000001,1463.0,6,1,0,1,0.0,8000.0
0,0.012628682,50,0,1240.0,0.0,10,0,1,0,0.0,0.0
0,0.9646070790000002,25,0,0.241340148,1760.0,2,0,0,0,1.0,4000.0
0,0.180385289,26,0,0.069103432999999992,9000.0,5,0,0,0,0.0,6250.0
0,0.011541073000000001,64,0,0.66954562500000003,5325.0,20,0,4,0,1.0,4200.0
0,0.103444233,42,0,662.0,0.0,8,0,0,0,1.0,0.0
0,0.10184934900000001,50,0,0.027847197000000001,2800.0,5,0,0,0,0.0,4600.0
0,0.0,49,0,0.033986404999999997,2500.0,2,0,0,0,0.0,9166.0
0,0.00057649199999999995,41,0,8952.0,0.0,10,0,1,0,0.0,0.0
0,0.0,38,0,0.12897420500000001,5000.0,5,0,0,0,2.0,5075.0
0,0.0,32,0,0.387551113,2200.0,6,0,1,0,0.0,1929.0
0,0.011950473,55,0,3619.0,0.0,12,0,2,0,0.0,0.0
0,0.043573266999999999,33,0,0.058470983999999997,6840.0,14,0,0,0,0.0,7166.0
0,0.010292862999999999,71,0,0.43967471000000002,7500.0,16,0,2,0,0.0,5972.0
0,0.019263593999999998,33,2,0.19479400099999999,5800.0,11,1,1,1,0.0,4151.0
0,0.012441822999999999,56,0,0.35247772599999999,13580.0,9,0,3,0,1.0,8000.0
0,0.0,55,1,4656.0,0.0,8,0,1,0,2.0,0.0
0,0.058079225999999998,73,0,0.0092244379999999997,14092.0,4,0,0,0,0.0,4166.0
0,0.117043302,36,0,0.21472316,8000.0,6,0,0,0,0.0,5400.0
0,0.038292459000000001,77,0,1379.0,0.0,8,0,1,0,0.0,0.0
0,0.0,28,1,0.165933627,2500.0,6,0,0,0,0.0,2845.0
0,0.37183262700000003,52,0,1864.0,0.0,9,0,2,0,0.0,0.0
0,0.075773105999999993,46,0,0.37606567699999999,9500.0,9,0,1,0,2.0,11272.0
0,0.9149912,62,0,0.60285714299999993,2449.0,6,0,1,0,0.0,4133.0
0,0.13558089400000001,53,0,0.51177039700000004,3100.0,7,0,1,0,1.0,5916.0
0,0.0013408789999999999,77,0,6.0,416.0,5,0,0,0,0.0,416.0
0,0.37467905899999998,58,0,0.15928837400000001,4833.0,10,0,0,0,0.0,19017.0
0,0.011129975,59,1,0.095659876000000005,6773.0,3,3,0,1,1.0,9400.0
1,0.54868296900000002,62,0,0.57406216499999996,4664.0,12,0,2,0,0.0,6240.0
0,1.347305389,36,1,116.0,1.0,1,0,0,0,0.0,1.0
0,0.020188202999999998,64,0,0.013121547000000001,2895.0,15,0,0,0,0.0,4375.0
0,0.011375781999999999,63,0,1844.0,1.0,12,0,1,0,0.0,1.0
0,0.046073848000000001,36,0,2928.0,0.0,5,0,1,0,0.0,0.0
0,0.15696076,31,0,0.0029995,6000.0,1,0,0,0,1.0,2660.0
0,0.172260735,35,0,2038.0,0.0,5,0,1,0,0.0,0.0
0,0.024723054000000001,54,0,0.6976146259999999,7000.0,13,0,4,0,0.0,3900.0
0,0.87275929699999999,47,0,0.981908208,5250.0,11,0,3,0,3.0,7500.0
0,0.7323159290000002,54,1,0.59945219800000005,7666.0,14,0,2,1,0.0,1252.0
0,0.036789605000000003,52,2,0.46683330099999998,5200.0,17,0,2,0,0.0,7250.0
0,0.060171296999999999,78,0,0.011425307000000001,3500.0,4,0,0,0,1.0,2200.0
0,0.0,24,0,0.0,820.0,2,0,0,0,0.0,2557.0
0,0.42603263800000002,40,1,0.43262574999999998,4333.0,11,1,2,1,2.0,8333.0
0,0.069108010999999997,64,0,460.0,2.0,19,0,1,0,0.0,2.0
0,0.013955998999999998,75,0,0.23398128100000001,4166.0,10,0,1,0,0.0,6400.0
0,0.0,91,0,0.0,2175.0,3,0,0,0,0.0,2175.0
0,0.0,47,0,2255.0,0.0,4,0,2,0,0.0,0.0
0,0.21712045999999999,40,0,0.277182445,14650.0,15,0,1,0,1.0,6642.0
0,0.71884350100000005,53,0,0.297683374,16100.0,14,0,3,0,1.0,6560.0
0,0.46178427799999999,65,0,0.58759485299999992,3030.0,6,0,0,0,1.0,7687.0
0,0.046291094999999997,56,0,1391.0,0.0,4,0,1,0,0.0,0.0
0,0.020370534999999999,71,0,0.32355881399999997,3000.0,28,0,1,0,0.0,6577.0
0,0.17764445000000001,58,0,0.21747281600000001,8000.0,8,0,2,0,0.0,5833.0
0,0.11903029900000001,49,0,0.74790706399999995,10630.0,13,0,1,0,1.0,7183.0
0,0.85341785999999975,47,0,5435.0,0.0,10,0,1,0,3.0,0.0
0,0.79052457799999998,49,0,0.57252830200000004,6624.0,9,0,1,0,2.0,5300.0
0,0.60747140200000005,25,1,750.0,0.0,7,0,0,0,5.0,0.0
0,0.56456395000000004,64,0,1.0693825589999999,10996.0,15,0,2,0,1.0,6100.0
0,0.18377258799999999,73,0,1205.0,0.0,4,0,1,0,0.0,0.0
0,0.15822657699999998,61,0,0.36106846799999998,3256.0,4,0,1,0,0.0,8154.0
0,0.26349350900000001,46,2,0.8285037959999999,12250.0,12,0,6,0,4.0,4241.0
1,0.91307147499999997,49,1,0.70468319599999996,3629.0,12,2,1,3,3.0,7700.0
0,0.019381221000000001,49,0,0.83837806999999998,1750.0,9,0,1,0,1.0,5000.0
0,0.0,47,0,0.33407177700000001,2256.0,5,0,0,0,0.0,4310.0
0,0.20855067499999999,44,0,0.092057026,4909.0,18,0,0,0,0.0,11300.0
0,0.76878701599999999,37,0,0.155761121,7350.0,5,0,0,0,1.0,23257.0
0,0.019643491999999999,65,0,0.0058043119999999998,2411.0,6,0,0,0,0.0,5000.0
1,0.96288814499999997,39,0,1916.0,0.0,14,0,0,0,3.0,0.0
0,0.016811003999999997,81,0,0.0044353459999999997,5861.0,10,0,0,0,0.0,4500.0
0,0.043997799999999997,49,0,0.25663285200000002,10251.0,3,0,2,0,0.0,5900.0
0,0.024461977999999999,50,0,0.193224799,6080.0,8,0,1,0,0.0,7250.0
0,0.043328434999999998,57,0,0.31463786199999999,7220.0,23,0,1,0,0.0,6000.0
0,0.74309668500000003,32,0,0.10254213099999999,3500.0,4,0,0,0,1.0,10000.0
0,0.053156820999999993,53,0,0.46069241300000002,8000.0,24,0,1,0,2.0,3500.0
0,0.71070073900000008,43,0,0.41558222099999997,5916.0,8,0,1,0,2.0,6909.0
0,0.012513524,66,0,0.005999,6000.0,9,0,0,0,0.0,14795.0
0,0.079996522,63,0,736.0,0.0,5,0,1,0,0.0,0.0
0,0.043320434000000005,67,0,37.0,2750.0,6,0,0,0,0.0,2750.0
0,0.214297342,62,0,0.33201282799999998,5300.0,8,0,1,0,1.0,7083.0
0,0.056723118000000003,24,0,0.11391129,2975.0,3,0,0,0,0.0,820.0
0,0.019981655000000001,70,0,0.083465565999999991,3150.0,11,0,0,0,1.0,4050.0
0,0.23252859000000001,29,0,0.050721954999999999,2700.0,7,0,0,0,1.0,10869.0
0,1.0103989600000001,40,0,0.054899109000000001,5500.0,5,0,0,0,2.0,5000.0
0,0.043810249000000002,62,0,0.27411871399999999,18750.0,14,0,1,0,0.0,10000.0
0,0.013899537,61,0,0.40226035999999998,7166.0,11,0,2,0,0.0,4200.0
0,0.024400746000000001,69,0,1631.0,1.0,18,0,2,0,0.0,1.0
0,0.106812581,33,0,0.540591567,4766.0,8,0,2,0,1.0,5663.0
0,0.069437574000000002,39,1,0.26586410900000002,4900.0,17,0,1,0,1.0,2782.0
0,0.053014655000000001,54,0,0.45331487500000001,6500.0,9,0,2,0,0.0,8333.0
0,0.043307357999999997,68,0,1090.0,0.0,7,0,1,0,1.0,0.0
0,0.0,59,1,0.77489004399999994,2500.0,8,0,1,0,0.0,3583.0
0,0.99999990000000005,57,0,1851.0,1.0,3,0,2,0,0.0,1.0
0,0.051072993999999997,49,0,0.39450196399999998,2800.0,4,0,1,0,0.0,7167.0
0,0.18774137399999999,44,0,0.7181220840000001,10500.0,19,0,3,0,3.0,5000.0
0,0.018314825999999999,39,0,0.25054340000000003,6900.0,7,0,2,0,2.0,7000.0
0,0.084898301999999981,53,2,0.91801261300000003,6500.0,11,0,3,0,2.0,2800.0
0,0.16684553899999999,36,0,0.29459659500000002,1350.0,8,0,0,0,2.0,2666.0
1,1.0759797390000001,37,3,1687.0,0.0,5,1,0,2,0.0,0.0
0,0.25654869000000002,55,0,1650.0,0.0,3,0,1,0,0.0,0.0
0,0.43968412400000001,64,0,0.0040026100000000002,582369.0,11,0,0,0,1.0,20000.0
0,0.18616319000000001,73,1,0.41034392200000003,7617.0,11,0,1,0,0.0,2745.0
0,0.011628780999999999,58,0,1639.0,1.0,3,0,1,0,0.0,1.0
0,0.022799087999999999,83,0,310.0,0.0,4,0,0,0,0.0,0.0
0,0.51820255599999998,47,0,0.46758873499999998,6000.0,7,0,2,0,3.0,10000.0
0,0.79250407400000022,48,0,0.234691502,8589.0,8,0,2,0,1.0,14995.0
0,0.26224825000000002,78,0,0.16215307000000001,5944.0,5,0,1,0,2.0,505.0
0,0.43330506299999999,39,0,0.53243344599999998,8000.0,11,0,2,0,3.0,8250.0
0,8.8900000000000006e-05,43,0,0.57896178600000003,7300.0,5,0,3,0,0.0,3333.0
0,0.038555906000000001,76,0,64.0,100.0,6,0,0,0,0.0,100.0
0,0.090071849999999981,71,0,0.39310115000000001,6000.0,9,0,1,0,0.0,6000.0
0,0.93251264899999997,51,1,4401.0,1.0,13,0,2,0,4.0,1.0
0,0.842196783,58,3,2612.0,0.0,14,1,2,1,0.0,0.0
0,0.18208179199999999,41,0,1.2265476070000001,9966.0,9,0,4,0,2.0,500.0
0,0.99999990000000005,24,0,1.0,820.0,0,0,0,0,0.0,820.0
0,0.27608516599999999,29,0,2168.0,0.0,5,0,1,0,2.0,0.0
0,0.067824121000000001,39,0,0.21159613499999999,3000.0,5,0,1,0,3.0,5710.0
0,0.071426531000000001,53,1,0.0059195259999999996,12500.0,6,0,0,0,0.0,5000.0
0,0.18159625099999999,72,0,3548.0,0.0,22,0,1,2,0.0,0.0
1,0.27581612300000002,37,1,0.13142063900000001,2160.0,5,0,0,0,4.0,2552.0
1,0.99999990000000005,33,0,0.65144951699999998,3000.0,2,2,1,0,3.0,5250.0
0,0.048454564999999998,44,0,0.312662035,9642.0,15,0,2,0,2.0,3956.0
1,0.291048264,69,0,1.14624393,3500.0,19,2,2,0,0.0,5350.0
0,0.99999990000000005,34,0,0.025004140000000001,6038.0,1,1,0,1,0.0,6668.0
1,0.87325026900000002,30,0,0.50374937500000005,6000.0,9,0,1,0,0.0,4834.0
0,0.105624536,57,0,0.24026719499999999,9580.0,23,0,2,0,0.0,7333.0
0,0.33780858400000002,63,0,0.49724022099999998,4166.0,13,0,2,0,0.0,3416.0
0,0.72308232099999981,51,0,0.482606957,2500.0,8,0,1,0,0.0,6034.0
0,0.57760430200000001,54,0,0.21274310900000001,8380.0,15,0,0,0,1.0,2735.0
1,0.90699695800000002,29,0,0.14059980699999999,3100.0,3,0,0,1,1.0,6077.0
0,0.10272321399999999,64,0,0.26028774300000002,15916.0,15,0,2,0,3.0,6378.0
1,0.99999990000000005,32,1,628.0,0.0,2,0,0,1,0.0,0.0
0,0.20379620400000001,31,0,0.0038068440000000002,24166.0,3,0,0,0,0.0,2752.0
0,0.24303867800000001,48,0,0.17878212199999999,10000.0,6,0,2,0,1.0,5450.0
0,0.121762915,51,0,0.34093321600000004,21666.0,14,0,3,0,2.0,13016.0
0,0.32163211600000002,62,1,0.31704374099999999,3314.0,5,0,1,0,1.0,9759.0
0,0.00025396000000000001,65,0,0.0,2400.0,4,0,0,0,0.0,11558.0
0,0.78886993699999997,56,0,1066.0,0.0,11,0,0,0,3.0,1.0
1,0.87928221900000003,42,2,0.094055013000000007,5634.0,3,2,0,0,2.0,4840.0
0,0.8407069359999999,51,0,0.22942643400000001,6816.0,5,0,1,0,1.0,2940.0
1,0.0,44,1,0.32639896800000001,6200.0,4,0,1,0,2.0,6666.0
0,0.134312077,63,0,0.237687813,9583.0,8,0,2,0,0.0,17182.0
0,0.012028637,52,0,0.07998666900000001,6000.0,8,0,1,0,3.0,6600.0
1,0.11985143600000001,43,0,0.70615183199999998,4583.0,9,0,4,0,0.0,5621.0
0,0.20457254,49,0,0.56258284400000003,5280.0,10,0,2,0,2.0,6750.0
1,0.57780007600000005,47,0,0.36649262599999999,10916.0,11,0,1,0,1.0,8210.0
0,0.90337849800000003,61,0,0.32003040700000002,2630.0,3,0,0,0,0.0,6863.0
0,0.0065931169999999999,69,0,9.0,2500.0,9,0,0,0,0.0,2500.0
0,0.21419559799999999,43,0,0.984308658,5416.0,17,0,5,0,2.0,3450.0
0,0.96890041500000001,78,1,0.57781003100000006,6200.0,18,0,1,0,0.0,2580.0
0,0.99999990000000005,27,0,0.61768707499999997,734.0,4,0,0,1,0.0,1229.0
0,0.0072011690000000003,42,0,0.133497385,3250.0,11,0,1,0,0.0,11600.0
0,0.92926704299999996,31,1,0.056628914000000002,1500.0,7,0,0,0,2.0,5208.0
0,0.067815099000000004,70,1,52.0,0.0,3,0,0,0,0.0,0.0
0,0.0,69,0,1904.0,0.0,7,0,1,0,0.0,0.0
0,0.232264621,58,0,0.094381123999999997,5000.0,6,0,0,0,0.0,7774.0
0,0.70178322400000004,45,0,0.43583154899999998,7004.0,14,0,2,0,0.0,4583.0
0,0.078656149000000009,43,0,0.140049648,4833.0,6,0,1,0,0.0,9583.0
0,0.053348666000000003,65,0,0.31801152700000002,6939.0,10,0,1,0,1.0,8666.0
0,0.014999999999999999,60,0,0.013197360999999999,3333.0,17,0,0,0,0.0,9750.0
0,0.072363674000000003,43,0,0.79777206499999975,3500.0,10,0,1,0,1.0,3600.0
0,0.011471815999999999,68,0,0.15105659599999999,15000.0,6,0,1,0,0.0,25641.0
0,0.003474913,75,0,0.13903322300000001,6350.0,7,0,1,0,0.0,5140.0
0,0.018071746,42,0,0.256681575,9166.0,6,0,1,0,1.0,15000.0
0,0.030422497000000007,69,0,2110.0,0.0,8,0,1,0,0.0,0.0
0,0.071393959000000007,62,0,0.352858701,6418.0,4,0,1,0,0.0,10000.0
0,0.075823699999999994,65,0,1045.0,0.0,19,0,1,0,1.0,0.0
0,0.50472055399999993,47,0,0.605139486,10000.0,13,0,2,0,0.0,4250.0
0,0.13747182300000002,46,0,0.68568257499999996,4504.0,13,0,3,0,1.0,4790.0
0,1.0055549939999999,34,0,0.61323355700000004,7616.0,8,0,2,0,1.0,6666.0
0,0.295132112,77,0,0.484577749,4700.0,19,0,0,0,0.0,1154.0
0,0.14121732400000001,72,1,0.41377314799999998,6911.0,11,0,2,0,0.0,6733.0
0,0.32469072999999998,31,0,57.0,0.0,2,0,0,0,0.0,0.0
0,0.51440772700000004,40,0,0.21238722300000001,4100.0,13,0,0,0,0.0,18000.0
0,0.0042086279999999998,37,1,3077.0,0.0,6,0,1,0,0.0,0.0
0,0.0079840320000000003,28,2,388.0,1.0,4,0,0,0,1.0,1.0
